FECHA;HORA;CO_CENTENARIO;NO2_CENTENARIO;PM10_CENTENARIO;CO_CORDOBA;NO2_CORDOBA;PM10_CORDOBA;CO_LA_BOCA;NO2_LA_BOCA;PM10_LA_BOCA
27/03/2017;10; ; ; ;0,4;15; ; ;11;26
27/03/2017;11; ; ; ;0,42;15; ; ;10;27
27/03/2017;12; ; ; ;0,45;13; ; ;11;28
27/03/2017;13; ; ; ;0,52;16; ; ;10;28
27/03/2017;14; ; ; ;0,61;18; ; ;11;29
27/03/2017;15; ; ; ;0,69;17; ; ;11;30
27/03/2017;16; ; ; ;0,79;18; ; ;13;29
27/03/2017;17; ; ; ;0,85;14; ;0,49;13;28
27/03/2017;18; ; ; ;0,91;17; ;0,51;15;27
27/03/2017;19; ; ; ;0,96;19; ;0,52;17;31
27/03/2017;20; ; ; ;0,98;15; ;0,53;14;32
27/03/2017;21; ; ; ;0,95;15; ;0,55;13;32
27/03/2017;22; ; ; ;0,9;15; ;0,56;13;33
27/03/2017;23; ; ; ;0,85;14; ;0,57;13;33
27/03/2017;24; ; ; ;0,79;10; ;0,58;10;34
28/03/2017;1; ; ; ;0,72;7; ;0,57;4;33
28/03/2017;2; ; ; ;0,64;6; ;0,54;4;33
28/03/2017;3; ; ; ;0,56;5; ;0,52;2;32
28/03/2017;4; ; ; ;0,52;4; ;0,5;3;31
28/03/2017;5; ; ; ;0,47;4; ;0,48;4;31
28/03/2017;6; ; ; ;0,43;6; ;0,48;7;31
28/03/2017;7; ; ; ;0,4;9; ;0,47;9;30
28/03/2017;8; ; ; ;0,37;13;23;0,47;10;30
28/03/2017;9; ; ; ;0,39;12;23;0,5;11;29
28/03/2017;10; ; ; ;0,41;15;23;0,53;11;29
28/03/2017;11; ;11; ;0,45;13;23;0,56;11;29
28/03/2017;12; ;12; ;0,49;12;23;0,58;11;28
28/03/2017;13; ;18; ;0,54;11;23;0,59;11;29
28/03/2017;14; ;13; ;0,6;13;23;0,61;11;29
28/03/2017;15; ;12; ;0,65;12;22;0,61;11;28
28/03/2017;16; ;13; ;0,72;16;22;0,62;13;28
28/03/2017;17; ;14; ;0,78;17;20;0,63;15;29
28/03/2017;18; ;16; ;0,81;20;19;0,64;18;29
28/03/2017;19; ;18; ;0,83;19;18;0,65;18;26
28/03/2017;20; ;20; ;0,83;19;18;0,66;18;25
28/03/2017;21;0,87;20; ;0,81;14;18;0,68;15;25
28/03/2017;22;0,86;21; ;0,79;17;18;0,69;18;25
28/03/2017;23;0,84;20; ;0,76;16; ;0,71;18;25
28/03/2017;24;0,81;17; ;0,68;14; ;0,71;14;26
29/03/2017;1;0,78;18; ;0,6;8; ;0,68;7;26
29/03/2017;2;0,74;18; ;0,55;7; ;0,64;13;27
29/03/2017;3;0,7;21; ;0,49;5; ;0,61;13;28
29/03/2017;4;0,67;20; ;0,45;6; ;0,57;4;28
29/03/2017;5;0,64;17; ;0,43;7; ;0,54;4;29
29/03/2017;6;0,61;17; ;0,38;5; ;0,51;9;29
29/03/2017;7;0,59;16; ;0,36;8; ;0,49;12;29
29/03/2017;8;0,59;15; ;0,35;13; ;0,48;13;30
29/03/2017;9;0,61;15;17;0,36;13; ;0,5;15;30
29/03/2017;10;0,62;14;17;0,38;13; ;0,52;13;30
29/03/2017;11;0,65;13;17;0,39;8; ;0,54;13;30
29/03/2017;12;0,62;12;17;0,42;9; ;0,56;12;29
29/03/2017;13;0,6;15;17;0,46;10; ;0,58;12;30
29/03/2017;14;0,6; ;18;0,53;15; ;0,59;11;30
29/03/2017;15;0,6; ;18;0,6;14; ;0,6;14;32
29/03/2017;16;0,59;10;19;0,67;16; ;0,6;13;31
29/03/2017;17;0,59;12;19;0,73;15; ;0,61;15;32
29/03/2017;18;0,58;18;19;0,77;15; ;0,62;16;31
29/03/2017;19;0,59;23;20;0,85;19; ;0,64;16;35
29/03/2017;20;0,64;20;20;0,89;22; ;0,66;17;36
29/03/2017;21;0,68;17;19;0,92;16; ;0,68;15;35
29/03/2017;22;0,7;14;19;0,89;13; ;0,69;15;34
29/03/2017;23;0,71;11;20;0,85;10; ;0,7;10;34
29/03/2017;24;0,69;9;20;0,78;8;25;0,69;5;34
30/03/2017;1;0,67;18;19;0,72;7;24;0,66;3;35
30/03/2017;2;0,64;12;19;0,65;6;23;0,62;3;34
30/03/2017;3;0,6;8;19;0,57;4;23;0,58;3;34
30/03/2017;4;0,57;4;19;0,49;4;23;0,54;4;33
30/03/2017;5;0,53;4;19;0,42;6;22;0,49;3;33
30/03/2017;6;0,5;5;19;0,38;9;22;0,46;7;34
30/03/2017;7;0,49;9;19;0,36;14;22;0,45;12;34
30/03/2017;8;0,48;12;19;0,35;13;22;0,44;13;34
30/03/2017;9;0,5;17;19;0,36;15;22;0,47;14;35
30/03/2017;10;0,51;16;19;0,38;15;21;0,49;14;35
30/03/2017;11;0,53;17;19;0,42;15;21;0,51;13;36
30/03/2017;12;0,56;14;20;0,45;15;21;0,56;13;37
30/03/2017;13;0,59;18;21;0,52;17;21;0,59;12;38
30/03/2017;14;0,59;16;22;0,57;14;22;0,61;13;38
30/03/2017;15;0,64;19;22;0,62;15;24;0,64;14;37
30/03/2017;16;0,66;21;24;0,65;20;26;0,67;15;38
30/03/2017;17;0,69;22;24;0,71;22;26;0,7;17;39
30/03/2017;18;0,74;23;23;0,8;24;25;0,73;17;38
30/03/2017;19;0,79;23;24;0,92;25;26;0,78;18;37
30/03/2017;20;0,86;24;25;0,99;24;26;0,8;18;35
30/03/2017;21;0,92;24;25;1,03;24;27;0,84;17;38
30/03/2017;22;0,98;24;26;1,08;23;28;0,86;17;39
30/03/2017;23;0,97;21;27;1,09;20;28;0,86;16;38
30/03/2017;24;0,96;18;27;1,1;16;28;0,83;16;37
31/03/2017;1;0,92;17;27;1,04;12;28;0,79;14;36
31/03/2017;2;0,85;9;27;0,93;6;28;0,74;6;36
31/03/2017;3;0,77;6;27;0,78;5;28;0,68;8;36
31/03/2017;4;0,67;6;27;0,68;8;28;0,62;5;36
31/03/2017;5;0,57;6;26;0,58;7;28;0,56;6;36
31/03/2017;6;0,51;7;26;0,49;8;28;0,52;11;36
31/03/2017;7;0,47;10;26;0,42;11;28;0,51;12;35
31/03/2017;8;0,45;13;26;0,38;13;27;0,52;13;34
31/03/2017;9;0,46;12;26;0,37;13;27;0,55;13;34
31/03/2017;10;0,49;10;26;0,38;11;27;0,57;12;34
31/03/2017;11;0,53;9;25;0,38;11;27;0,59;14;34
31/03/2017;12;0,56;10;24;0,39; ;27;0,61;12;32
31/03/2017;13;0,59;11;24;0,44; ;27;0,63;14;32
31/03/2017;14;0,62;14;23;0,49;13;27;0,63;14;31
31/03/2017;15;0,63;18;22;0,61;19;24;0,63;14;31
31/03/2017;16;0,67;18;21;0,74;20;23;0,62;14;29
31/03/2017;17;0,67;18;20;0,87;23;24;0,61;14;29
31/03/2017;18;0,67;18;21;1,06;26;25;0,62;16;29
31/03/2017;19;0,68;21;20;1,06;20;25;0,64;17;27
31/03/2017;20;0,7;19;19;1,02;19;25;0,64;17;27
31/03/2017;21;0,7;19;19;1,03;20;24;0,65;18;27
31/03/2017;22;0,71;17;18;1,03;18;24;0,66;18;27
31/03/2017;23;0,7;15;18;0,97;16;23;0,67;14;27
31/03/2017;24;0,67;16;17;0,88;13;23;0,67;11;27
01/04/2017;1;0,65;20;17;0,78;11;23;0,65;7;27
01/04/2017;2;0,63;19;17;0,64;10;22;0,61;6;27
01/04/2017;3;0,59;19;17;0,56;7;22;0,57;5;27
01/04/2017;4;0,55;10;17;0,51;4;22;0,55;5;27
01/04/2017;5;0,51;6;18;0,47;4;23;0,52;5;28
01/04/2017;6;0,48;7;18;0,43;5;23;0,49;5;28
01/04/2017;7;0,46;9;18;0,41;12;23;0,47;7;28
01/04/2017;8;0,45;10;19;0,4;8;23;0,46;12;28
01/04/2017;9;0,44;10;19;0,39;9;23;0,47;12;28
01/04/2017;10;0,43;10;19;0,38;7;23;0,48;12;28
01/04/2017;11;0,45;8;19;0,38;6;22;0,49;12;27
01/04/2017;12;0,46;10;19;0,39;7;22;0,49;11;27
01/04/2017;13;0,48;14;19;0,4;8;21;0,5;10;26
01/04/2017;14;0,48;13;20;0,42;9;21;0,5;10;27
01/04/2017;15;0,49;9;20;0,45;10;21;0,51;12;27
01/04/2017;16;0,48;8;20;0,48;12;20;0,51;13;27
01/04/2017;17;0,5;12;20;0,52;13;19;0,52;14;26
01/04/2017;18;0,5;17;20;0,58;16;18;0,53;15;30
01/04/2017;19;0,49;24;20;0,6;18;18;0,55;17;31
01/04/2017;20;0,52;22;20;0,63;21;17;0,57;19;30
01/04/2017;21;0,55;25;21;0,67;20;17;0,59;16;28
01/04/2017;22;0,58;24;21;0,68;16;18;0,6;12;28
01/04/2017;23;0,58;22;22;0,69;15;17;0,62;12;28
01/04/2017;24;0,58;21;22;0,68;12;18;0,62;8;28
02/04/2017;1;0,58;20;23;0,64;11;18;0,61;5;29
02/04/2017;2;0,57;9;23;0,59;6;19;0,59;4;29
02/04/2017;3;0,55;7;23;0,56;4;19;0,56;3;29
02/04/2017;4;0,5;7;23;0,52;8;19;0,53;3;30
02/04/2017;5;0,45;5;23;0,47;12;19;0,51;2;29
02/04/2017;6;0,41;6;23;0,43;10;19;0,49;3;30
02/04/2017;7;0,4;6;23;0,4;9;20;0,47;4;30
02/04/2017;8;0,39;6;23;0,37;11;19;0,46;8;29
02/04/2017;9;0,38;6;23;0,36;9;19;0,47;10;29
02/04/2017;10;0,37;6;23;0,36;10;19;0,48;6;29
02/04/2017;11;0,37;6;23;0,36;6;20;0,49;5;29
02/04/2017;12;0,37;7;23;0,36;6;20;0,5;5;30
02/04/2017;13;0,39;8;23;0,37;9;21;0,52;10;30
02/04/2017;14;0,42;10;23;0,39;9;21;0,53;8;31
02/04/2017;15;0,46;12;23;0,41;10;21;0,55;9;32
02/04/2017;16;0,49;13;23;0,44;12; ;0,57;8;33
02/04/2017;17;0,54;16;23;0,47;13; ;0,6;12;37
02/04/2017;18;0,6;17;23;0,54;17; ;0,65;13;35
02/04/2017;19;0,64;15;23;0,59;15; ;0,68;13;31
02/04/2017;20;0,67;15;22;0,64;16; ;0,71;12;30
02/04/2017;21;0,7;16;22;0,72;18; ;0,74;15;30
02/04/2017;22;0,74;18;22;0,8;20; ;0,78;13;31
02/04/2017;23;0,76;18;21;0,89;21; ;0,82;13;32
02/04/2017;24;0,76;16;20;0,93;19; ;0,83;11;32
03/04/2017;1;0,73;17;20;0,95;20; ;0,79;9;31
03/04/2017;2;0,68;13;20;0,91;17; ;0,76;10;31
03/04/2017;3;0,64;11;19;0,87;14; ;0,72;8;31
03/04/2017;4;0,6;9;19;0,83;12; ;0,68;6;30
03/04/2017;5;0,55;9;18;0,74;9; ;0,63;3;29
03/04/2017;6;0,48;8;18;0,65;11; ;0,57;4;29
03/04/2017;7;0,42;15;18;0,57;19; ;0,52;8;29
03/04/2017;8;0,47;24;18;0,57;25; ;0,51;12;29
03/04/2017;9;0,53;25;19;0,61;30; ;0,53;13;30
03/04/2017;10;0,57;23;19;0,68;27; ;0,54;17;30
03/04/2017;11;0,58;17;19;0,74;28; ;0,54;21;30
03/04/2017;12;0,61;20;20;0,85;32; ;0,55;15;30
03/04/2017;13;0,64;21;19;0,94;29; ;0,55;13;30
03/04/2017;14;0,67;23;20;1,05;34; ;0,56;11;30
03/04/2017;15;0,69;25;19;1,15;34; ;0,56;16;28
03/04/2017;16;0,65;26;20;1,22;35; ;0,54;14;27
03/04/2017;17;0,59;26;20;1,21;50; ;0,53;21;22
03/04/2017;18;0,59;44;21;1,16;46; ;0,58;32;23
03/04/2017;19;0,64;56;21;1,14;45; ;0,64;35;26
03/04/2017;20;0,66;53;23;1,1;46; ;0,69;36;30
03/04/2017;21;0,68;49;24;1,08;45; ;0,73;35;31
03/04/2017;22;0,71;39;26;1,05;40; ;0,77;31;32
03/04/2017;23;0,7;29;26;1,01;33; ;0,81;28;32
03/04/2017;24;0,69;24;26;0,92;30; ;0,83;24;33
04/04/2017;1;0,67;17;26;0,89;22; ;0,81;16;33
04/04/2017;2;0,62;12;26;0,86;18; ;0,74;13;32
04/04/2017;3;0,56;12;26;0,8;11;37;0,66;8;33
04/04/2017;4;0,5;14;26;0,73;7;36;0,61;9;33
04/04/2017;5;0,44;13;26;0,66;8;34;0,56;9;34
04/04/2017;6;0,39;16;26;0,58;14;33;0,52;17;34
04/04/2017;7;0,38;19;26;0,52;22;33;0,5;19;35
04/04/2017;8;0,44;28;25;0,52;30;32;0,51;17;35
04/04/2017;9;0,48;29;25;0,53;29;31;0,56;21;37
04/04/2017;10;0,5;31;25;0,57;26;29;0,59;23;37
04/04/2017;11;0,53;27;26;0,63;25;28;0,62;24;37
04/04/2017;12;0,57; ;26;0,71;26;28;0,63;20;37
04/04/2017;13;0,58; ;27;0,81;30;28;0,66;20;38
04/04/2017;14;0,62;23;27;0,91;36;28;0,66;20;38
04/04/2017;15;0,61;24;27;0,94;28;28;0,66;20;38
04/04/2017;16;0,59;35;28;0,96;35;27;0,65;23;39
04/04/2017;17;0,59;36;28;1,01;40;26;0,64;27;39
04/04/2017;18;0,66;35;28;1,09;46;26;0,66;30;36
04/04/2017;19;0,71;36;27;1,15;42;26;0,69;32;34
04/04/2017;20;0,79;41;27;1,2;43;25;0,72;31;32
04/04/2017;21;0,91;38;27;1,28;44;25;0,77;32;32
04/04/2017;22;1,02;38;27;1,39;45;27;0,87;31;33
04/04/2017;23;1,17;39;29;1,55;42;29;0,99;31;35
04/04/2017;24;1,23;35;31;1,64;38;30;1,08;30;39
05/04/2017;1;1,28;31;31;1,65;37;31;1,18;29;45
05/04/2017;2;1,3;30;32;1,61;34;33;1,27;29;51
05/04/2017;3;1,24;26;33;1,53;30;33;1,3;28;54
05/04/2017;4;1,15;25;34;1,44;28;34;1,29;28;55
05/04/2017;5;1,05;24;35;1,29;28;35;1,23;27;55
05/04/2017;6;0,95;26;36;1,11;27;36;1,14;27;56
05/04/2017;7;0,81;23;37;0,93;24;36;1,02;28;56
05/04/2017;8;0,72;20; ;0,84;23;36;0,91;24;55
05/04/2017;9;0,67;20; ;0,8;24;37;0,76;21;53
05/04/2017;10;0,61;17; ;0,79;26;37;0,63;20;52
05/04/2017;11;0,59;17; ;0,81;22;39;0,54;13;52
05/04/2017;12;0,59;15; ;0,88;25;39;0,48;7;51
05/04/2017;13;0,57;17; ;0,91;22;39;0,44;8;51
05/04/2017;14;0,56;17; ;0,99;36;41;0,39;6;51
05/04/2017;15;0,56;17; ;1,07;28;42;0,35;6;51
05/04/2017;16;0,52;14; ;1,09;25;43;0,31;7;50
05/04/2017;17;0,47;16; ;1,09;24;42;0,28;7;50
05/04/2017;18;0,47;20; ;1,15;33;43;0,26;10;51
05/04/2017;19;0,5;25; ;1,24;34;44;0,25;13;51
05/04/2017;20;0,53;25; ;1,3;33;45;0,26;17;50
05/04/2017;21;0,57;25; ;1,32;28;45;0,3;20;49
05/04/2017;22;0,59;24; ;1,28;27;44;0,34;21;50
05/04/2017;23;0,59;22; ;1,22;25;43;0,38;21;50
05/04/2017;24;0,61;20; ;1,17;22;42;0,41;17;48
06/04/2017;1;0,6;15; ;1,11;17;41;0,45;12;43
06/04/2017;2;0,57;13; ;1;16;40;0,48;8;38
06/04/2017;3;0,52;11; ;0,85;14;39;0,49;8;36
06/04/2017;4;0,45;7; ;0,69;14;39;0,5;8;35
06/04/2017;5;0,38;10; ;0,61;14;39;0,49;9;35
06/04/2017;6;0,32;13; ;0,56;17;38;0,48;10;35
06/04/2017;7;0,32;17; ;0,62;21;38;0,48;12;35
06/04/2017;8;0,4;20; ;0,71;23;39;0,5;15;35
06/04/2017;9;0,49;24; ;0,78;20;39;0,51;17;36
06/04/2017;10;0,55;24; ;0,82;17;39;0,53;19;38
06/04/2017;11;0,55;16; ;0,84;13;38;0,54;16;38
06/04/2017;12;0,59;19; ;0,85;9;37;0,55;7;38
06/04/2017;13;0,62;21; ;0,85;6;36;0,55;7;38
06/04/2017;14;0,61;18; ;0,84;6;32;0,54;8;38
06/04/2017;15;0,59;20; ;0,76;8;31;0,53;7;37
06/04/2017;16;0,5;13; ;0,67;9;30;0,51;7;36
06/04/2017;17;0,41;17; ;0,66;15;29;0,49;10;36
06/04/2017;18;0,36;15; ;0,66;19;27;0,48;11;35
06/04/2017;19;0,39;18; ;0,71;19;26;0,48;9;35
06/04/2017;20;0,39;18; ;0,75;20;24;0,49;13;34
06/04/2017;21;0,41;20; ;0,8;19;22;0,5;13;33
06/04/2017;22;0,43;14; ;0,85;19;21;0,51;12;29
06/04/2017;23;0,44;11; ;0,84;9;20;0,52;8;26
06/04/2017;24;0,43;9; ;0,82;9;20;0,51;6;24
07/04/2017;1;0,42;7; ;0,75;8;20;0,5;6;23
07/04/2017;2;0,4;8; ;0,69;6;20;0,48;5;22
07/04/2017;3;0,36;12; ;0,6;6;20;0,46;5;22
07/04/2017;4;0,32;5; ;0,54;4;20;0,44;5;21
07/04/2017;5;0,27;5; ;0,48;4;19;0,43;5;21
07/04/2017;6;0,25;7; ;0,41;8;19;0,41;8;20
07/04/2017;7;0,23;11; ;0,4;15;19;0,41;14;20
07/04/2017;8;0,25;15; ;0,39;15;18;0,42;18;19
07/04/2017;9;0,27;15; ;0,4;17;17;0,45;18;18
07/04/2017;10;0,29;14; ;0,41;16;17;0,47;17;17
07/04/2017;11;0,3;12; ;0,42;16;18;0,49;17;17
07/04/2017;12;0,32;11; ;0,45;13;18;0,51;14;18
07/04/2017;13;0,37;12; ;0,48;17;18;0,52;12;19
07/04/2017;14;0,41;12; ;0,51;15;19;0,53;13;19
07/04/2017;15;0,49;10; ;0,56;18;20;0,53;15;19
07/04/2017;16;0,5;20; ;0,66;24;20;0,53;18;20
07/04/2017;17;0,52;27; ;0,73;24;21;0,54;20;20
07/04/2017;18; ;25; ;0,77;26;23;0,57;23;22
07/04/2017;19; ;29; ;0,81;30;23;0,62;26;21
07/04/2017;20; ;26; ;0,84;28;23;0,68;26;23
07/04/2017;21; ;27; ;0,84;26;24;0,72;25;23
07/04/2017;22; ;24; ;0,88;26;24;0,77;22;24
07/04/2017;23; ;18; ;0,9;23;24;0,77;12;25
07/04/2017;24; ;17; ;0,86;23;25;0,77;13;26
08/04/2017;1; ;17; ;0,82;15;26;0,76;15;27
08/04/2017;2; ;14; ;0,78;10;26;0,72;9;27
08/04/2017;3; ;17; ;0,72;11;26;0,66;9;28
08/04/2017;4; ;9; ;0,69;9;27;0,6;8;28
08/04/2017;5; ;14; ;0,67;11;28;0,55;9;29
08/04/2017;6; ;12; ;0,62;9;28;0,5;9;30
08/04/2017;7; ;13; ;0,57;11;29;0,5;12;30
08/04/2017;8; ;14; ;0,54;13;29;0,5;14;31
08/04/2017;9; ;16; ;0,55;18;29;0,5;16;31
08/04/2017;10; ;12; ;0,58;17;29;0,51;17;31
08/04/2017;11; ;12; ;0,62;18;29;0,51;17;32
08/04/2017;12; ;13; ;0,68;17;29;0,52;15;31
08/04/2017;13; ;13; ;0,74;16;29;0,53;13;31
08/04/2017;14; ;14; ;0,77;13;30;0,55;14;31
08/04/2017;15; ;13; ;0,8;15;32;0,55;14;33
08/04/2017;16; ;18; ;0,82;16;33;0,56;14;37
08/04/2017;17; ;19; ;0,82;13;33;0,57;15;37
08/04/2017;18; ;20; ;0,84;17;34;0,57;13;42
08/04/2017;19; ;21; ;0,89;21;35;0,59;18;45
08/04/2017;20; ;22; ;0,87;21;35;0,62;19;47
08/04/2017;21; ;11; ;0,83;15;34;0,64;16;46
08/04/2017;22; ;12; ;0,82;15;33;0,65;16;46
08/04/2017;23; ;12; ;0,8;12;32;0,66;17;45
08/04/2017;24; ;12; ;0,77;9;31;0,67;13;44
09/04/2017;1; ;12; ;0,75;10;29;0,66;9;43
09/04/2017;2; ;9; ;0,7;6;28;0,65;8;42
09/04/2017;3; ;7; ;0,61;7;27;0,62;7;41
09/04/2017;4; ;8; ;0,57;11;27;0,58;6;41
09/04/2017;5; ;7; ;0,54;8;26;0,55;9;40
09/04/2017;6; ;8; ;0,52;11;26;0,53;8;39
09/04/2017;7; ;12; ;0,51;11;25;0,5;7;39
09/04/2017;8; ;12; ;0,51;12;25;0,48;7;39
09/04/2017;9; ;12; ;0,5;11;25;0,47;8;39
09/04/2017;10; ;12; ;0,5;14;25;0,47;11;41
09/04/2017;11; ;12; ;0,51;9;24;0,47;12;40
09/04/2017;12; ;13; ;0,52;12;24;0,49;8;41
09/04/2017;13; ;13; ;0,54;13;23;0,5;10;42
09/04/2017;14; ;14; ;0,54;13;23;0,51;7;41
09/04/2017;15; ;14; ;0,55;15;22;0,53;10;42
09/04/2017;16; ;12; ;0,56;16;20;0,55;9;39
09/04/2017;17; ;15; ;0,61;16;19;0,56;7;37
09/04/2017;18; ;17;19;0,64;16;17;0,58;8;31
09/04/2017;19; ;17;18;0,69;17;15;0,6;10;28
09/04/2017;20; ;16;18;0,73;16;15;0,62;11;26
09/04/2017;21; ;17;18;0,74;16;15;0,62;10;25
09/04/2017;22; ;16;18;0,76;12;15;0,63;10;24
09/04/2017;23; ;14;17;0,75;12;15;0,62;8;24
09/04/2017;24; ;12;17;0,73;11;15;0,61;8;24
10/04/2017;1; ;13;15;0,7;12;14;0,6;7;24
10/04/2017;2; ;10;14;0,67;9;14;0,59;6;24
10/04/2017;3; ;7;14;0,62;5;14;0,57; ;24
10/04/2017;4; ;4;14;0,58;4;14;0,55; ;24
10/04/2017;5; ;5;13;0,57;6;14; ; ;24
10/04/2017;6; ;6;13;0,55;9;13; ; ;23
10/04/2017;7; ;10;12;0,56;11;13; ; ;23
10/04/2017;8; ;13;12;0,58;13;13; ; ;23
10/04/2017;9; ;13;12;0,61;14;12; ; ;22
10/04/2017;10; ;14;12;0,64;14;12; ; ;20
10/04/2017;11; ;17;11;0,71;20;12; ;18;19
10/04/2017;12; ;18;11;0,78;21;11; ;13;18
10/04/2017;13; ;18;10;0,85;22;11; ;15; 
10/04/2017;14; ;14;10;0,89;16;10; ;20; 
10/04/2017;15; ;13;10;0,92;16;9; ;20; 
10/04/2017;16; ;15;9;0,94;18;8;0,59;19; 
10/04/2017;17; ;14;9;0,95;18;8;0,59;23; 
10/04/2017;18; ;15;9;0,97;18;8;0,59;20; 
10/04/2017;19; ;16;9;0,93;20;8;0,57;16; 
10/04/2017;20; ;19;9;0,9;21;7;0,57;21; 
10/04/2017;21; ;18;9;0,84;20;7;0,56;24; 
10/04/2017;22; ;18;8;0,83;19;7;0,56;23; 
10/04/2017;23; ;16; ;0,8;18;7;0,56;22; 
10/04/2017;24; ;13; ;0,76;16;7;0,54;19; 
11/04/2017;1; ;11; ;0,71;14;8;0,53;14; 
11/04/2017;2; ;9; ;0,65;11;8;0,51;12; 
11/04/2017;3; ;7; ;0,6;9;8;0,5;11; 
11/04/2017;4; ;6; ;0,54;8;8;0,49;8; 
11/04/2017;5; ;7; ;0,5;8;8;0,47;6; 
11/04/2017;6; ;10; ;0,45;11;8;0,44;5; 
11/04/2017;7; ;15; ;0,43;15;8;0,43;7; 
11/04/2017;8; ;17; ;0,43;17;9;0,44;7; 
11/04/2017;9; ;16; ;0,47;17;9;0,46;7; 
11/04/2017;10; ;17; ;0,51;18;10;0,47;10; 
11/04/2017;11; ;10; ;0,57;19;11;0,48;10; 
11/04/2017;12; ; ; ;0,67;20;12;0,48;5; 
11/04/2017;13; ; ; ;0,77;22;13;0,48;5;13
11/04/2017;14; ;14; ;0,86;22;14;0,49;4;13
11/04/2017;15; ;15; ;0,99;28;16;0,48;5;14
11/04/2017;16; ;14; ;1,05;20;17;0,45;5;15
11/04/2017;17; ;16; ;1,13;26;18;0,41;5;16
11/04/2017;18; ;19; ;1,21;28;18;0,39;7;16
11/04/2017;19;0,55;19; ;1,3;31;19;0,39;9;16
11/04/2017;20;0,55;19; ;1,31;26;19;0,39;10;17
11/04/2017;21;0,57;21; ;1,29;25;20;0,39;9;18
11/04/2017;22;0,57;20; ;1,28;26; ;0,38;11;18
11/04/2017;23;0,59;20; ;1,22;26; ;0,4;13;19
11/04/2017;24;0,57;20; ;1,17;24; ;0,41;12;19
12/04/2017;1;0,56;16; ;1,09;19; ;0,41;11;20
12/04/2017;2;0,52;9; ;0,97;16; ;0,41;9;21
12/04/2017;3;0,49;7; ;0,82;16; ;0,39;7;21
12/04/2017;4;0,46;7; ;0,72;11; ;0,38;9;22
12/04/2017;5;0,43;14; ;0,64;14; ;0,37;9;22
12/04/2017;6;0,42;13; ;0,58;19; ;0,36;10;22
12/04/2017;7;0,42;18;21;0,54;23; ;0,35;13;23
12/04/2017;8;0,44;21;20;0,58;28; ;0,38;14;24
12/04/2017;9;0,47;22;19;0,65;28; ;0,42;17;24
12/04/2017;10;0,51;23;18;0,73;30; ;0,46;17;25
12/04/2017;11;0,54;19;18;0,82;27; ;0,48;12;25
12/04/2017;12;0,56;14;21;0,9;28; ;0,48;7;26
12/04/2017;13;0,58;15; ;1;27; ;0,48;9;26
12/04/2017;14;0,61;17; ;1,08;28; ;0,48;8;26
12/04/2017;15;0,6;19; ;1,12;28; ;0,47;9;27
12/04/2017;16;0,6;24; ;1,09;29; ;0,45;15;27
12/04/2017;17;0,6;28; ;1;29; ;0,43;20;28
12/04/2017;18;0,62;33; ;0,93;32; ;0,44;25;30
12/04/2017;19;0,67;35; ;0,89;35; ;0,48;26;31
12/04/2017;20;0,72;31; ;0,87;38; ;0,53;26;33
12/04/2017;21;0,76;28; ;0,89;35; ;0,59;24;33
12/04/2017;22;0,77;25; ;0,9;31; ;0,65;20;34
12/04/2017;23;0,8;25; ;0,92;27; ;0,67;19;34
12/04/2017;24;0,81; ; ;0,91;25; ;0,68;18;35
13/04/2017;1;0,79;22; ;0,92;21; ;0,67;16;35
13/04/2017;2;0,77;22; ;0,91;21; ;0,65;17;35
13/04/2017;3;0,72;22; ;0,91;26;42;0,62;15;35
13/04/2017;4;0,67;21; ;0,89;25;41;0,59;15;35
13/04/2017;5;0,63;20; ;0,8;23;40;0,55;16;35
13/04/2017;6;0,59;21; ;0,72;22;39;0,54;18;36
13/04/2017;7;0,57;23; ;0,65;23;38;0,59;17;36
13/04/2017;8;0,62;26; ;0,61;21;37;0,64;20;35
13/04/2017;9;0,7;28; ;0,6;17;37;0,7;19;35
13/04/2017;10;0,7;18; ;0,58;14;34;0,7;17;34
13/04/2017;11;0,68;14; ;0,56;12;33;0,69;14;33
13/04/2017;12;0,67;15; ;0,52;10;32;0,69;13;34
13/04/2017;13;0,67;15; ;0,5;10;31;0,68;13;33
13/04/2017;14;0,66;15; ;0,48;12;30;0,65;13;34
13/04/2017;15;0,62;20; ;0,5;16;28;0,59;9;33
13/04/2017;16;0,57;21; ;0,52;19;28;0,52;13;33
13/04/2017;17;0,49;21; ;0,56;21;27;0,45;14;32
13/04/2017;18;0,48;22; ;0,6;21;27;0,45;13;31
13/04/2017;19;0,51;25; ;0,66;24;27;0,45;13;30
13/04/2017;20;0,52;25; ;0,72;24;26;0,46;14;29
13/04/2017;21;0,54;21; ;0,77;24;25;0,47;15;28
13/04/2017;22;0,55;18; ;0,8;21;24;0,48;15;28
13/04/2017;23;0,56;20; ;0,8;20;23;0,5;17;27
13/04/2017;24;0,56;18; ;0,8;20;22;0,51;14;26
14/04/2017;1;0,57;14; ;0,79;19;22;0,51; ;25
14/04/2017;2;0,56;10; ;0,77;16;22;0,52; ;25
14/04/2017;3;0,53;10; ;0,72;12;22; ; ;25
14/04/2017;4;0,5;15; ;0,66;12;22; ; ;25
14/04/2017;5;0,48;20; ;0,62;14;22; ; ;25
14/04/2017;6;0,47;18; ;0,59;14;22; ; ;24
14/04/2017;7;0,47;19; ;0,58;13;21; ; ;24
